MACHO_Id_1,Amplitude,AndersonDarling,B_R,Beyond1Std,Bmean,CAR_sigma,CAR_tau,CAR_tmean,Con,Eta_B_R,Eta_e,FluxPercentileRatioMid20,FluxPercentileRatioMid35,FluxPercentileRatioMid50,FluxPercentileRatioMid65,FluxPercentileRatioMid80,LinearTrend,MaxSlope,MedianAbsDev,MedianBRP,PairSlopeTrend,PercentAmplitude,PercentDifferenceFluxPercentile,PeriodLS,Period_fit,Q31,Q31B_R,Rcs,Skew,SlottedA,SmallKurtosis,Std,StetsonJ,StetsonK,StetsonK_AC,StetsonL,VariabilityIndex,autocor,automean,meanvariance,Class
1.3441.646,0.705,16.51057706,0.289559192,0.20569902,-5.229624221,-0.872098265,0.008291745,-630.7025005,0.003568243,1.983085869,2223.402208,0.126506024,0.219879518,0.328313253,0.463855422,0.692771084,-9.23E-07,58.02348339,0.055,0.854853072,-0.033333333,-0.168165296,-0.063516357,0.358147599,0.426449775,0.109,0.1175,46.2766892,-0.790906202,8,8.261192955,0.112906779,0.113344828,0.685828099,1.414513834,0.065729559,1.774553154,2,-5.229624221,-0.021589845,2
1.3441.647,0.7435,32.19861933,0.418880098,0.186188811,-5.095682692,0.041495443,1.307019093,-3.898705628,8.76E-04,2.056971792,3727.473187,0.1,0.1725,0.2875,0.4175,0.6675,1.05E-05,78.35445587,0.0565,0.837412587,-0.166666667,-0.163765122,-0.078685945,0.053741555,0.005455148,0.115,0.11625,36.65341897,-1.195711482,8,6.692937608,0.138892132,0.135123532,0.650609405,1.413688655,0.042471653,2.080930861,2,-5.095682692,-0.027256825,2
1.3441.648,0.3935,18.90968115,-0.371403456,0.20610687,-5.926182358,-0.074806302,0.452449291,-13.0980034,8.50E-04,1.905606314,1154.835958,0.109589041,0.205479452,0.319634703,0.447488584,0.684931507,4.07E-06,19.199861,0.034,0.821034775,-0.1,-0.077027027,-0.036993243,0.065089551,0.371321474,0.07,0.08125,83.74421453,-0.915366604,8,5.394895726,0.070704151,0.239359994,0.694654381,1.414713027,0.101820052,1.939805793,2,-5.926182358,-0.011930809,2
1.3441.649,0.86,33.46165028,0.434602277,0.181509754,-5.031416455,0.010205405,7.896910457,-0.637137331,0.001699235,1.948752543,974.2127904,0.102088167,0.171693735,0.266821346,0.39675174,0.638051044,9.88E-06,24.42622951,0.057,0.848176421,0.1,-0.207644834,-0.085805296,0.184930007,0.220288837,0.1145,0.126,34.37825563,-1.225714676,8,8.909908845,0.146223116,0.087682698,0.640174709,1.414216852,0.035879336,1.861886994,2,-5.031416455,-0.029062018,2
1.3441.65,0.235,19.76484203,0.578763432,0.204697987,-7.159592282,0.099283675,0.052659833,-135.9592664,0,1.864037211,2547.285092,0.121495327,0.214953271,0.308411215,0.439252336,0.682242991,-4.94E-06,18.96821262,0.017,0.869966443,0.1,-0.036168133,-0.014942047,0.187996532,0.097595312,0.033,0.034,199.0361301,0.111413328,8,6.254497008,0.035941482,0.176796331,0.682187917,1.414195763,0.06972626,1.832978594,2,-7.159592282,-0.005020046,2
1.3441.650,0.466,inf,-0.37197806,0.185689949,-5.876782794,-0.277235226,0.007675199,-765.6847898,8.53E-04,1.969768645,1043.033595,0.112903226,0.204301075,0.290322581,0.430107527,0.666666667,-4.07E-06,19.2346835,0.027,0.904599659,-0.166666667,-0.094557823,-0.031632653,0.997315738,0.004732561,0.054,0.0855,89.86503242,0.490603151,8,10.09068479,0.065338899,0.116822671,0.646530059,1.41412619,0.054530589,2.03562309,2,-5.876782794,-0.011118141,2
1.3441.651,0.9115,34.97742633,0.319809918,0.17104149,-5.151243014,-0.009364718,30.90072275,-0.166702995,0,1.865202814,1248.060656,0.101369863,0.197260274,0.290410959,0.416438356,0.62739726,-4.09E-06,44.53862739,0.053,0.898391194,-0.033333333,-0.187949466,-0.070942663,355.1528065,4.88E-05,0.106,0.113,39.90629828,-0.664580575,8,10.15842613,0.128966186,0.03504585,0.634493882,1.414369632,0.009789725,1.870835335,2,-5.151243014,-0.025035935,2
1.3441.652,0.7545,16.933078,0.469247583,0.201834862,-5.030857381,-0.063563039,1.95166406,-2.577727123,0,1.980172597,2849.28085,0.140271493,0.230769231,0.352941176,0.486425339,0.692307692,1.30E-05,91.12365313,0.078,0.799833194,0.033333333,-0.168986083,-0.087872763,0.997319252,2.57E-13,0.156,0.1435,32.76817803,-0.691637606,8,4.83656365,0.153390263,0.054717203,0.696272244,1.414146682,0.021643465,1.801891705,2,-5.030857381,-0.030489885,2
1.3441.653,0.732,26.67638149,0.301195878,0.189594356,-5.205623457,-0.059237831,1.520951285,-3.422610249,8.83E-04,1.895708372,912.0082199,0.110810811,0.202702703,0.305405405,0.440540541,0.659459459,-8.75E-06,35.28001369,0.0555,0.847442681,-0.033333333,-0.186946477,-0.071236042,0.167485262,0.638104052,0.113,0.104,40.7449036,-1.556033431,8,9.718520193,0.127650918,0.171385161,0.660709897,1.413788703,0.072988312,1.897158645,2,-5.205623457,-0.024521735,2
1.3441.654,0.8965,18.46368786,0.489883368,0.211814346,-5.042122363,4.43E-05,392413.3331,-1.28E-05,0,1.876208754,1368.675206,0.117136659,0.206073753,0.314533623,0.464208243,0.698481562,-8.85E-07,47.00564973,0.072,0.83628692,-0.033333333,-0.190523394,-0.091395718,0.348167992,0.315391721,0.145,0.152,32.31611019,-0.008861859,8,5.902838601,0.155894943,0.011082542,0.681020542,1.414135191,0.00613737,1.902244889,2,-5.042122363,-0.030918516,2
1.3441.655,0.7455,20.85055246,0.421614022,0.210796915,-5.058134533,0.020327524,4.456864049,-1.134908868,0,2.140404445,2043.672333,0.1,0.184210526,0.281578947,0.405263158,0.647368421,-8.51E-06,45.49905839,0.052,0.849185947,0.1,-0.162914692,-0.075039494,0.577731334,0.102137268,0.107,0.12375,42.62785922,0.137862006,8,5.729164166,0.118553384,0.032422488,0.679978549,1.414431588,0.015881293,1.982346314,2,-5.058134533,-0.023438163,2
1.3441.656,0.591,21.00027327,0.376959861,0.204545455,-5.089472028,0.241438265,0.021383888,-238.0049896,0,2.016735675,518.7794217,0.110091743,0.198776758,0.308868502,0.440366972,0.697247706,-3.97E-06,20.67068183,0.051,0.815559441,-0.1,-0.119992145,-0.064218382,0.061317156,0.976693181,0.10125,0.1205,45.333107,-0.335238658,8,5.245881868,0.112176369,0.002310885,0.67494738,1.413870018,0.00129352,1.909176623,2,-5.089472028,-0.022040866,2
1.3441.657,0.725,16.41117062,-0.032568189,0.215479332,-5.455533861,2.07E-04,43343.984,-1.26E-04,0,1.981369707,1310.657045,0.116531165,0.222222222,0.327913279,0.482384824,0.720867209,-1.34E-05,44.16685254,0.06,0.836411609,0.033333333,-0.147144949,-0.067532943,0.088550192,0.241059823,0.121,0.1395,44.58864472,0.230680445,8,4.417871278,0.122248687,0.149830693,0.702375215,1.414481155,0.086086472,1.971644519,2,-5.455533861,-0.022408199,2
1.3441.658,0.8455,35.15653714,0.282387032,0.154326494,-5.245527208,-1.674466601,0.00326689,-1605.66387,8.94E-04,1.93896372,1883.046205,0.10031348,0.188087774,0.297805643,0.4169279,0.611285266,-1.69E-05,52.81905153,0.047,0.909009813,-0.033333333,-0.162373593,-0.060866247,0.051126465,0.92341939,0.095,0.109,45.74409528,-1.000793217,8,13.40097335,0.114568147,0.133070617,0.621112216,1.414507793,0.077144737,1.948376369,2,-5.245527208,-0.021841112,2
1.3441.659,0.7035,22.35033899,0.348575542,0.190972222,-5.202805556,-0.042510587,1.713329385,-3.036663936,0,1.958504307,2964.478389,0.111716621,0.207084469,0.313351499,0.455040872,0.645776567,3.48E-07,63.21190352,0.058,0.848958333,0.166666667,-0.152291105,-0.070658452,0.076520671,0.884778321,0.115,0.11875,41.87721385,-0.892947332,8,6.721842582,0.124125051,0.142040916,0.674810981,1.413811344,0.057559896,1.938911017,2,-5.202805556,-0.02385733,2
1.3441.66,0.369,46.61445194,0.635844928,0.162068966,-7.094051724,0.390739088,0.006206973,-1142.916557,0,1.857568853,1603.694542,0.082278481,0.158227848,0.246835443,0.379746835,0.613924051,4.47E-06,17.09981168,0.02,0.89137931,0.1,-0.055571227,-0.022284908,0.996960011,0.021030381,0.03925,0.036,127.87584,-0.990082155,8,11.40674385,0.055428152,0.304300481,0.607777618,1.414170434,0.122785322,1.85039729,2,-7.094051724,-0.007813328,2
1.3441.660,0.667,25.05188785,0.373080326,0.203068592,-5.1373213,0.003930327,71.9338961,-0.071417254,9.04E-04,1.813011284,1633.930308,0.093567251,0.17251462,0.277777778,0.421052632,0.66374269,-9.89E-06,46.76927651,0.047,0.849277978,0.033333333,-0.132141469,-0.066459386,0.061224142,0.298721841,0.095,0.1,45.47764882,0.204810707,8,6.242812518,0.112853926,0.108622059,0.662848024,1.413872538,0.054839745,1.963434929,2,-5.1373213,-0.021967465,2
1.3441.661,0.6615,25.13375391,0.390017543,0.191369606,-5.056194184,0.122163696,0.1684968,-30.00765696,9.40E-04,1.953433413,2222.152978,0.101928375,0.173553719,0.272727273,0.41046832,0.661157025,-8.80E-06,49.94350283,0.05,0.825515947,0.033333333,-0.15628091,-0.071810089,0.069977151,0.033596234,0.099,0.1155,41.59916434,-0.428417221,8,6.390819039,0.121430563,0.026162868,0.654901554,1.413806073,0.012082593,1.971725827,2,-5.056194184,-0.024016198,2
1.3441.662,1.378,37.28746437,0.468436011,0.185185185,-5.205279931,-0.366007474,0.03992092,-130.3897788,0,1.92955159,1535.847018,0.087463557,0.151603499,0.255102041,0.397959184,0.653061224,1.92E-05,75.88747486,0.087,0.853574505,-0.033333333,-0.32453775,-0.132126348,0.994644085,3.28E-04,0.175,0.219,22.06607637,-0.951459704,8,7.595931345,0.235682238,0.290230249,0.632747877,1.413375481,0.115677075,1.947274989,2,-5.205279931,-0.045277534,2
1.3441.663,0.641,27.05945302,0.319128695,0.18877551,-5.160809524,1.676175606,4.73E-04,-10913.36643,8.52E-04,1.951375596,2479.739856,0.103773585,0.191823899,0.289308176,0.427672956,0.676100629,-4.41E-06,39.35761142,0.046,0.851190476,-0.1,-0.130063966,-0.061639853,0.096187872,0.765603079,0.092,0.114,46.88873862,-0.02348607,8,7.110236121,0.109968368,0.046175886,0.652740934,1.413892845,0.021071888,2.002585655,2,-5.160809524,-0.021308356,2
1.3441.664,1.77,44.30397208,0.33231639,0.152684564,-5.251342282,0.314227438,0.945865927,-5.551888628,0,1.798170878,1819.347632,0.0571185,0.108269395,0.184995737,0.321398124,0.589087809,1.40E-05,54.40313113,0.105,0.817114094,0.033333333,-0.473297214,-0.226973684,0.142650439,0.123471878,0.21575,0.188,13.19725517,-2.532651306,12,9.856294386,0.397244237,0.457044443,0.607350075,1.410186976,0.145286876,1.614298999,2,-5.251342282,-0.075646228,2
1.3441.665,0.656,22.6204056,0.294665169,0.192340426,-5.210237447,-0.005465334,81.84824098,-0.063657293,0,2.018571787,2470.981311,0.123919308,0.219020173,0.331412104,0.472622478,0.723342939,3.92E-06,51.22410547,0.057,0.821276596,-0.033333333,-0.162240185,-0.06678214,0.046827878,0.273264231,0.115,0.125,42.93793542,-1.37986578,8,7.825071319,0.121240288,0.112376164,0.684182756,1.414432906,0.052291789,2.049406928,2,-5.210237447,-0.023269628,2
1.3441.666,0.839,31.8032926,0.356213042,0.184601925,-5.105326334,-0.042899607,1.370354383,-3.725551869,8.76E-04,1.933616995,3522.750848,0.096938776,0.181122449,0.290816327,0.431122449,0.665816327,1.76E-05,70.86028698,0.055,0.861767279,0.166666667,-0.200510605,-0.076983504,0.186046174,0.182822475,0.1135,0.1305,37.05772171,-0.911398257,8,7.737566953,0.137642026,0.143432733,0.65123617,1.414319204,0.055961454,1.918998372,2,-5.105326334,-0.026960476,2
1.3441.667,0.7825,32.48029639,0.413198447,0.181818182,-5.051077315,0.031848545,1.671964041,-3.021044228,8.51E-04,1.904004056,1352.114999,0.105,0.1875,0.275,0.41,0.6575,9.28E-06,44.71078689,0.055,0.846219201,-0.1,-0.178090333,-0.079239303,0.091978261,0.631966208,0.11,0.1235,36.38627617,0.206334005,8,7.879167716,0.138691292,0.08080843,0.64149865,1.414281789,0.034940879,2.084887784,2,-5.051077315,-0.027457765,2
1.3441.668,0.661,29.89791626,0.202388916,0.192832765,-5.238767918,-0.072228542,0.871650452,-6.010170597,8.55E-04,1.932386722,2451.589662,0.119186047,0.197674419,0.299418605,0.462209302,0.694767442,1.71E-05,59.08545983,0.0495,0.835324232,0.1,-0.146493159,-0.065831021,347.5951197,0.024801042,0.103,0.135,43.7794706,-1.193819563,8,7.033921498,0.119547458,0.016896727,0.669465666,1.413846031,0.007791873,1.807972109,2,-5.238767918,-0.022819766,2
1.3441.669,0.7405,24.85866125,0.407346946,0.190394511,-5.046023156,0.035138288,1.492383949,-3.381182945,0.001718213,2.147611502,1698.229792,0.099447514,0.182320442,0.270718232,0.417127072,0.649171271,6.85E-06,39.35537118,0.049,0.86535163,0.1,-0.176214073,-0.071754212,0.137488812,0.335914167,0.09775,0.111,42.80137905,-0.429577523,8,7.899659035,0.117791427,0.050042447,0.658265343,1.413828555,0.024152424,1.916861894,2,-5.046023156,-0.023343418,2
1.3441.67,0.091,13.81513301,0.219250065,0.236607143,-7.479265179,-0.098353099,0.018802949,-397.7708537,8.94E-04,1.939645776,504.1645162,0.134615385,0.211538462,0.307692308,0.461538462,0.673076923,-2.10E-06,2.825488883,0.008,0.811607143,0.033333333,-0.012834225,-0.006951872,170.1773864,0.001775457,0.016,0.021,467.1298761,0.855997405,8,4.232407916,0.015996937,0.10812276,0.711642621,1.414210331,0.065074704,1.921266498,2,-7.479265179,-0.002138838,2
1.3441.670,0.45,19.52250931,-0.470922807,0.220560748,-5.907985981,-0.414900295,0.015883995,-371.9458571,0,1.765005511,1703.674657,0.123655914,0.220430108,0.349462366,0.494623656,0.698924731,-4.98E-06,28.55230871,0.031,0.885981308,0.033333333,-0.077742099,-0.031434849,360.6511575,0.001860408,0.065,0.085,90.96061778,0.247063331,8,7.934806293,0.064890885,0.149211738,0.692911208,1.414128299,0.072864377,1.782394457,2,-5.907985981,-0.010983588,2
1.3441.671,0.8245,32.0938533,0.408615643,0.172443674,-5.105682842,-0.071130067,0.955840081,-5.341565962,0.002604167,1.83818864,1810.266497,0.111716621,0.201634877,0.305177112,0.433242507,0.708446866,3.99E-06,40.12506516,0.055,0.867417678,0.033333333,-0.170659859,-0.072073841,0.089617968,0.221694844,0.11175,0.1085,38.44647524,-0.536876384,8,8.453052197,0.132679766,0.151027488,0.650487242,1.413736579,0.073589019,1.752711195,2,-5.105682842,-0.025986684,2
1.3441.672,0.986,48.17598884,0.33519851,0.16010274,-5.192038527,0.011848817,12.14838004,-0.427385257,8.58E-04,1.948653503,2614.086169,0.09569378,0.177033493,0.267942584,0.389952153,0.605263158,-3.91E-06,59.09980428,0.055,0.893835616,0.1,-0.202884615,-0.080384615,0.997373054,0.15575487,0.112,0.118,33.6904554,-0.999182949,8,11.7405353,0.153978003,0.195294621,0.603057623,1.413592394,0.062821036,1.869745434,2,-5.192038527,-0.02965656,2
1.3441.673,2.0655,20.78625195,0.663728805,0.227882038,-4.640907954,5.04117616,0.007166479,-647.5855356,0,1.770114551,1836.998569,0.15546875,0.28984375,0.40859375,0.5390625,0.72734375,6.15E-05,131.9800728,0.249,0.774798928,-0.033333333,-0.46085296,-0.271589221,0.996886175,3.93E-10,0.5215,0.2935,10.63018917,0.810606224,12,3.02009101,0.436209478,0.478360935,0.7443131,1.408661039,0.233322779,1.735771204,2,-4.640907954,-0.093992271,2
1.3441.674,0.6305,12.41794747,-0.270394718,0.23358271,-5.820369077,0.0034301,125.9624788,-0.046207165,8.33E-04,1.919930286,1510.46067,0.118518519,0.209876543,0.32345679,0.464197531,0.681481481,-8.95E-06,35.51859101,0.065,0.767248545,0.033333333,-0.112236142,-0.069504033,0.997258373,0.014425669,0.131,0.136,45.21892139,0.188134844,8,3.121933019,0.128612456,0.180089331,0.713467325,1.414456513,0.073293197,1.945644608,2,-5.820369077,-0.022096959,2
1.3441.675,0.776,31.57136426,0.341295323,0.191289496,-5.125149445,0.002923647,84.25341515,-0.060830169,0.001710864,2.007690267,6927.805794,0.090673575,0.178756477,0.266839378,0.417098446,0.663212435,-1.09E-06,114.9169378,0.051,0.85824082,-0.1,-0.186695279,-0.07530238,0.602931396,0.196811038,0.103,0.11575,38.90877054,-0.915429012,8,8.492365612,0.13160295,0.07546558,0.639272875,1.414351474,0.037422704,1.991890985,2,-5.125149445,-0.025677876,2
1.3441.676,0.772,28.90637696,0.500627301,0.196943973,-4.975726655,1.08E-07,0.596097578,-8.347168049,8.50E-04,1.997962529,2938.496402,0.090047393,0.165876777,0.265402844,0.386255924,0.654028436,-2.42E-06,74.41342694,0.056,0.832767402,-0.033333333,-0.180831826,-0.084790034,0.336305099,0.326280608,0.11175,0.11575,36.56582773,-0.267145687,8,5.66442906,0.135959509,0.078979945,0.654378556,1.413685833,0.034546281,2.075263259,2,-4.975726655,-0.027324553,2
1.3441.677,0.786,27.41068642,0.231188633,0.175618073,-5.227069054,-6.50E-09,0.595101398,-8.783493149,0,1.915978112,986.5853624,0.116766467,0.206586826,0.299401198,0.434131737,0.646706587,2.38E-06,28.63478228,0.05,0.888320546,0.033333333,-0.178441509,-0.063947923,0.075234455,0.92224304,0.1,0.125,44.76402989,-0.682770004,8,10.77475119,0.116670028,0.001494543,0.650958558,1.41446453,7.20E-04,1.911086853,2,-5.227069054,-0.022320353,2
1.3441.678,0.8005,31.4563212,0.381289454,0.179964539,-5.117908688,0.01717299,2.954296402,-1.732361277,0,1.942415672,3871.114057,0.098265896,0.167630058,0.260115607,0.39017341,0.61849711,3.48E-07,58.68173259,0.0445,0.883865248,-0.033333333,-0.160332193,-0.067611138,0.065949181,0.99769254,0.09,0.10025,44.37321389,-0.148888356,8,9.354336824,0.115232288,-0.020544895,0.63683423,1.413855306,-0.009648609,1.931439244,2,-5.117908688,-0.022515503,2
1.3441.679,1.076,42.09229929,0.469726483,0.165387894,-5.001519182,-1.094811605,0.004565684,-1095.458838,8.54E-04,2.06775242,1952.104087,0.0825,0.1675,0.26,0.38,0.605,2.77E-06,44.69831892,0.053,0.913043478,0.1,-0.223689476,-0.080032013,0.066291309,0.074321627,0.104,0.114,35.99112608,-0.419134742,8,11.93678073,0.13884338,0.064655935,0.611524101,1.414272245,0.026817896,1.964214309,2,-5.001519182,-0.027760241,2
1.3441.68,0.3,39.58517409,0.683934318,0.16372796,-6.964596977,0.197562333,0.032003625,-217.6190012,0,1.906576944,4476.032153,0.108108108,0.195945946,0.277027027,0.405405405,0.601351351,7.19E-06,32.42688557,0.021,0.876574307,0.166666667,-0.045206659,-0.021239954,326.7417334,0.005133057,0.041,0.06325,138.296598,1.349518594,8,6.76383164,0.050318136,0.244953591,0.646032046,1.414770775,0.175326859,1.921970815,2,-6.964596977,-0.007224845,2
1.3441.680,0.957,31.95473736,0.384337204,0.185946872,-5.114928877,-0.006068464,95.72166444,-0.053435436,8.58E-04,1.986359914,980.3296146,0.118387909,0.206549118,0.314861461,0.458438287,0.682619647,9.28E-06,30.47676525,0.062,0.883461868,-0.166666667,-0.201137032,-0.077827877,0.054648831,0.063907772,0.1245,0.12125,35.40004741,-0.921623161,8,9.757998359,0.144367251,0.18206269,0.652250718,1.414256635,0.078462041,1.785494342,2,-5.114928877,-0.028224684,2
1.3441.681,1.0095,38.53388342,0.548667071,0.172828891,-4.886249355,-1.098828371,0.006512544,-750.282702,8.61E-04,2.077505431,2212.429195,0.092920354,0.17920354,0.276548673,0.398230088,0.64380531,1.22E-05,58.8979033,0.062,0.878761823,0.1,-0.243817699,-0.092376865,0.377378362,0.487976337,0.1245,0.131,30.14090002,-0.941199166,8,11.24157719,0.16195132,0.110780667,0.619743411,1.41404566,0.040190529,1.965847591,2,-4.886249355,-0.033144301,2
1.3441.682,0.767,38.3182538,0.37745427,0.16856892,-5.137892889,0.944103303,0.00190497,-2697.098917,0,2.098842486,4573.5207,0.095679012,0.185185185,0.274691358,0.410493827,0.654320988,-1.20E-05,91.02796221,0.045,0.892010536,-0.166666667,-0.161867704,-0.063035019,0.152149818,0.081368847,0.089,0.098,43.32280206,-0.430605947,8,10.53658895,0.118480432,0.070782345,0.617484941,1.414459122,0.028348385,2.031868709,2,-5.137892889,-0.023060121,2
1.3441.683,0.953,35.23945339,0.442696438,0.179487179,-5.029924845,0.001373874,409.0227256,-0.012297421,0.001771479,2.070683911,2248.410404,0.097368421,0.173684211,0.265789474,0.421052632,0.660526316,-8.81E-06,79.20876861,0.05,0.899204244,0.033333333,-0.201231625,-0.075486691,0.049982144,0.91671967,0.101,0.12675,37.04217952,-0.408272243,8,9.772918479,0.135668123,0.080859735,0.627391018,1.414325009,0.033317238,2.0571319,2,-5.029924845,-0.026972197,2
1.3441.684,0.6635,24.09795989,0.388355454,0.192997438,-5.057666097,-1.703727538,0.001695387,-2983.192777,8.55E-04,1.924230743,1804.638939,0.098314607,0.188202247,0.303370787,0.424157303,0.66011236,-5.24E-08,38.11676084,0.052,0.843723313,-0.1,-0.151521138,-0.070327934,0.086416903,0.910262402,0.107,0.11525,42.91381657,-0.149969461,8,6.542227034,0.117755665,0.024080303,0.665091384,1.414434775,0.009552203,2.11557208,2,-5.057666097,-0.02328261,2
1.3441.685,0.723,31.07250251,0.459658906,0.201203783,-5.058526225,0.958976376,0.002135202,-2369.109121,0,2.000016757,2226.231062,0.089709763,0.160949868,0.253298153,0.398416887,0.609498681,-1.31E-06,61.46957056,0.048,0.846087704,-0.1,-0.158404108,-0.074856804,0.30330025,0.027609867,0.096,0.12475,41.08190898,-0.340712208,8,6.175850059,0.123027942,0.00868562,0.6490832,1.414403802,0.004109955,1.945419413,2,-5.058526225,-0.024320906,2
1.3441.686,0.9095,19.68281361,0.363334281,0.196113074,-5.079173145,-0.885514395,0.01879031,-270.3081063,8.85E-04,2.0822324,1600.43544,0.121212121,0.219114219,0.342657343,0.484848485,0.72027972,1.79E-05,58.81586377,0.071,0.849823322,0.033333333,-0.235189923,-0.084432198,0.99719214,2.14E-06,0.14625,0.123,32.80285361,-1.276558715,8,9.341863815,0.15470329,0.066448127,0.669339971,1.413558741,0.031104162,1.791936045,2,-5.079173145,-0.030458361,2
1.3441.687,0.674,25.8774307,0.355424356,0.182786158,-5.148956522,-0.066140844,0.993786362,-5.181150315,8.89E-04,1.843902764,1418.315086,0.110787172,0.204081633,0.306122449,0.451895044,0.66180758,-3.32E-06,38.44316059,0.053,0.842945874,0.033333333,-0.152110484,-0.066718537,377.4256299,0.029353106,0.1045,0.12,42.95908507,-0.825623797,8,7.628607845,0.119752232,0.13885159,0.659773068,1.41445839,0.075336753,1.856764218,2,-5.148956522,-0.023257573,2
1.3441.688,0.992,40.15096909,0.499527078,0.192307692,-4.923940171,-0.963009939,0.014185791,-347.1036758,0,1.964809,2578.955637,0.094650206,0.16255144,0.248971193,0.397119342,0.62962963,-3.41E-06,76.21384486,0.0585,0.853846154,-0.033333333,-0.23421506,-0.098510185,0.15204262,0.338330892,0.12075,0.1295,29.49837745,-0.647769236,8,7.95654782,0.166777245,0.101918654,0.629776333,1.413403144,0.047593339,1.845241027,2,-4.923940171,-0.033870689,2
1.3441.689,0.851,37.11323933,0.410860603,0.179421769,-4.993772109,0.046856045,0.996894245,-5.009329861,0,2.093501721,2767.099241,0.097686375,0.179948586,0.272493573,0.40874036,0.637532134,-5.34E-06,45.72700804,0.052,0.87585034,0.1,-0.218,-0.0778,0.100107151,0.403977436,0.10625,0.123,36.78099583,-0.721312274,8,9.455937749,0.135656212,0.083665437,0.631801733,1.413692212,0.034485846,2.06306513,2,-4.993772109,-0.027165079,2
1.3441.69,0.073,4.327230741,-0.362821285,0.274305556,-8.023878472,0.025609069,1.07823259,-7.441695367,8.70E-04,1.318060561,184.6752586,0.119402985,0.223880597,0.343283582,0.52238806,0.746268657,-5.85E-06,2.48812486,0.012,0.583333333,-0.033333333,-0.009471585,-0.00834995,0.997314698,1.41E-60,0.02325,0.029,388.7571749,0.301649341,28,0.965729291,0.020621864,0.137304967,0.752749896,1.414208903,0.086777699,1.238132903,4,-8.023878472,-0.002570062,2
1.3441.690,0.6835,19.44604659,0.380642033,0.203231293,-5.098681973,-3.94E-08,0.594762229,-8.572639159,0.001703578,2.026716936,2138.613978,0.115869018,0.198992443,0.292191436,0.425692695,0.64231738,-4.60E-06,40.73884042,0.058,0.817176871,0.033333333,-0.135283723,-0.077950128,0.105792332,0.839576602,0.116,0.12575,40.12249086,-0.399024172,8,4.784241858,0.126966233,0.164700531,0.685803682,1.413775391,0.082619057,2.000699825,2,-5.098681973,-0.024901775,2
1.3441.691,0.923,44.23209173,0.364151279,0.166089965,-5.108727509,0.200061035,0.059698629,-85.57529091,8.67E-04,1.961812726,2968.159558,0.081424936,0.152671756,0.244274809,0.374045802,0.613231552,-9.03E-06,72.96049254,0.048,0.889273356,0.1,-0.19737615,-0.076953201,0.222442768,0.188472688,0.096,0.1155,36.98172486,-0.862016718,8,9.571248925,0.138011073,0.01708025,0.608151675,1.413698128,0.004992288,2.015911006,2,-5.108727509,-0.027014765,2
1.3441.692,0.905,28.82130513,0.37786086,0.185218166,-5.075711487,-0.037765272,1.816093809,-2.794850939,0,2.090734655,1605.772349,0.090909091,0.173553719,0.278236915,0.418732782,0.661157025,-8.39E-06,35.97507359,0.05,0.897595726,0.1,-0.221193618,-0.071498917,0.061532404,0.215962031,0.101,0.11625,40.98240917,-0.654201652,8,9.904914905,0.123743381,0.054597263,0.644112473,1.414423718,0.026324047,2.026038693,2,-5.075711487,-0.024379514,2
1.3441.693,0.771,29.0473196,0.395257625,0.191289496,-4.978912895,-0.055336862,0.883000762,-5.638628084,0,1.941773464,2704.294016,0.102425876,0.188679245,0.285714286,0.428571429,0.690026954,6.29E-06,64.0520637,0.053,0.85824082,0.166666667,-0.15932408,-0.074632871,0.048454538,0.403823477,0.106,0.125,38.71151119,-0.949960473,8,7.851022135,0.128504068,0.025801967,0.651310501,1.414347084,0.008558875,1.991933584,2,-4.978912895,-0.025809664,2
1.3441.694,0.742,35.08938168,0.33388019,0.181355932,-5.103080508,-0.045622145,1.240291346,-4.114420799,8.49E-04,2.061254387,1907.092073,0.078590786,0.16802168,0.246612466,0.390243902,0.617886179,5.24E-06,54.1304186,0.045,0.861864407,0.166666667,-0.148656599,-0.072367131,0.047071446,0.104403362,0.091,0.113,41.92143587,-0.550835456,8,7.698318366,0.121620964,0.012076943,0.633755536,1.413812237,0.005294678,2.029520088,2,-5.103080508,-0.023832852,2
1.3441.695,0.6815,25.96863329,0.381789324,0.19846678,-5.052377342,0.009870077,10.72398151,-0.471128875,8.53E-04,1.845747911,1539.004097,0.094629156,0.173913043,0.271099744,0.398976982,0.626598465,8.24E-06,49.74347533,0.0535,0.827086882,-0.1,-0.14025537,-0.077402752,0.271738331,0.977772422,0.106,0.115,40.54635808,-0.196035381,8,5.724229195,0.124506001,0.079687403,0.659680497,1.41378464,0.024390607,2.015031161,2,-5.052377342,-0.024643053,2
1.3441.696,0.9,39.80411908,0.367701455,0.158526135,-5.079402742,0.006659385,31.05429202,-0.16356524,8.58E-04,1.935958612,2054.70552,0.108433735,0.201807229,0.301204819,0.439759036,0.671686747,1.76E-06,66.36534841,0.05,0.907455013,0.033333333,-0.17790927,-0.065483235,0.143230632,0.961809456,0.1,0.115,39.98792862,-0.893583148,8,11.89506254,0.126916151,0.093201865,0.620444212,1.414378501,0.024399468,2.021327216,2,-5.079402742,-0.024986432,2
